samplename	purity	ploidy
ef002c3d-358f-4fc0-98f3-2f8b89de4374	0.81	2.9482
ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717	0.44	2.0764
ef3b454c-b2cf-4f68-a2ab-733620b6714e	0.95	1.991
ef673d3d-2031-4036-ba25-4bc7ef04075b	0.8	1.9452
ef76231d-5a21-4bbd-9847-c01be6fe8916	0.71	2.0006
ef78f09c-c622-11e3-bf01-24c6515278c0	0.51	2.2569
efacd7d6-56cf-4f6a-87f0-1a7ab6b1a643	0.66	1.9485
efbec43c-0c16-4006-abe8-c3ec2ec42c05	0.58	1.9593
efc39172-083c-4297-b922-3f58df781332	0.78	2.1129
efe4d5dd-fffb-41df-ab86-be06cc16646f	0.59	3.1183
efec3225-de07-4559-9a90-95223495cc61	0.79	1.711
effb868c-f905-41a0-ace1-b5e508732534	0.61	1.5437
f03330dd-c616-4ad5-abc3-6d6b0445e9e9	0.73	2.1105
f047cb85-8f88-45d5-83c3-0416c9f3fff7	0.67	2.0357
f04aecf0-eb12-4ab9-928e-7bcf201b0b40	0.79	1.9996
f064f762-c622-11e3-bf01-24c6515278c0	0.34	1.7477
f075dcdb-4b6a-4186-bfc5-c1787c4a14ac	0.91	1.9548
f0768c67-f38c-40a8-8f27-81a927fb5dca	0.65	3.252
f07b9192-c86f-4ee4-a3b5-feb9c5098bf4	0.66	3.3586
f0a33adc-ea90-46ef-a24a-a8d7e4e15db3	0.29	4.2647
f0b46dcd-ce45-4405-8744-8f8b35606b75	0.58	1.9295
f0e0d978-3e32-4444-a07a-26049b2594e6	0.42	3.5924
f0f2030e-17fd-4dd9-9104-899e59d72ed8	0.26	1.9422
f1504811-8363-41e6-b43c-62452b1262d3	0.68	2.4415
f1534b2a-5350-442c-bb9d-8c7142668d31	0.82	1.9291
f15989a1-e820-4879-a535-438277acad49	0.46	2.6661
f181848a-c622-11e3-bf01-24c6515278c0	0.57	3.628
f1a4f60a-5228-47cd-883f-ff8d2dfe1633	0.74	1.9895
f1d73c2f-3d7d-4a0f-871b-b3bf76d865dc	0.33	3.826
f1d9124e-dfa2-415e-b8b8-dd872fd3e2cb	0.35	2.0447
f1fdacf3-2bb5-400c-895d-ec7f472fa0d4	0.95	1.9995
f21832da-df8b-43d4-9bf4-34ad72b1bcd9	0.72	2
f221c897-6ad0-0df9-e040-11ac0c4813ef	0.57	3.0243
f221cbb5-eefa-187f-e040-11ac0c481708	0.56	2.8842
f24688a9-7952-49d8-ba80-2bbad472379c	0.98	1.9588
f266899a-1dab-4226-a965-bc1327c64080	0.94	1.9794
f269134a-e3d5-4020-bcf5-01fb42f914b2	0.66	1.5214
f26b1f44-12de-43ba-85bb-bc61741a5a88	0.37	3.1057
f283ed80-8302-4f26-99ed-ea20d101289d	0.28	1.7134
f2b2111c-c622-11e3-bf01-24c6515278c0	0.84	3.4652
f2c08ac1-4755-4c36-a11d-338d8df9fa0d	0.67	2.0035
f2d18ad2-2f18-4c1d-8b35-46f999a82f30	0.24	2.0087
f2e639cc-c30c-459f-8afc-7ace7d0209c5	0.56	2.1127
f35f7712-d5c6-47f6-98ed-704edbbc1e19	0.27	3.3171
f3720205-dc76-4101-8a56-72043fc896b5	0.25	1.9303
f37971bd-ec65-4840-8d4f-678692cee695	0.47	1.9734
f37de4fa-52f6-4fe4-a3fa-41803032c93f	0.42	3.5555
f389176f-d8f3-45c2-aae4-7378a3d6fc7f	0.79	3.1474
f38b5d2e-5cab-45c7-bb0a-38b2efc5c156	0.5	3.0945
f38fc6ac-2af8-4d89-a514-4e2c5fdf08de	0.85	1.6585
f393ba16-9361-5df4-e040-11ac0d4844e8	0.56	3.334
f393baf9-2710-9203-e040-11ac0d484504	0.46	1.8075
f393bafd-1baa-e5f4-e040-11ac0d48450b	0.77	1.9597
f393bafe-7503-5c45-e040-11ac0d484511	0.59	3.8423
f393bafe-c99f-3725-e040-11ac0d484514	0.38	1.8624
f393bb00-888d-710f-e040-11ac0d484518	0.73	2.9551
f393bb01-6ed7-9533-e040-11ac0d484521	0.51	1.8311
f393bb05-53c2-f80a-e040-11ac0d484528	0.54	6.2166
f393bb05-c737-4cc3-e040-11ac0d48452a	0.59	1.8129
f393bb05-ec1c-17be-e040-11ac0d48452f	0.53	3.8267
f393bb07-270c-2c93-e040-11ac0d484533	0.72	3.1822
f393bb08-4121-cad8-e040-11ac0d484535	0.66	3.9121
f393bb08-5b50-e009-e040-11ac0d484537	0.27	3.5031
f393bb0a-9b20-a0e5-e040-11ac0d48454e	0.27	2.3801
f393bb0a-df7d-645c-e040-11ac0d484550	0.52	1.6965
f393bb0b-08ed-3335-e040-11ac0d484554	0.48	3.1636
f393bb0c-3ffa-cb72-e040-11ac0d48455c	0.24	3.3928
f393bb0c-4178-ca4a-e040-11ac0d48455f	0.36	2.9203
f393cfd8-ddbb-a0e1-e040-11ac0d48516b	0.53	2.0047
f39cc911-36a7-4c06-9e91-4ad86281db3d	0.93	2.0018
f3c1a125-06e9-41c4-9558-275a3e346cc5	0.48	1.9385
f4025b40-a249-487f-8e93-7a140bcf57c1	0.59	2.5394
f410b432-c622-11e3-bf01-24c6515278c0	0.71	3.3072
f4798483-9e32-4e6a-8bb5-6f45af2a8ac5	0.77	2.0605
f48c3c82-bebe-4b8e-909e-e1a51a7142ec	0.55	2.8473
f4ada7a2-c4ac-4f89-ada7-4645861002cb	0.65	2.0155
f4b9d98f-7b76-4eaa-9595-10b0973d5ff7	0.77	1.9988
f4baf913-c4ac-46f3-83b6-306b9182207d	0.35	3.0635
f4e673a9-5b85-46e7-bcac-2ce6e1026896	0.36	1.7237
f4e926fd-006e-4c85-b71c-1433c325acb0	0.53	1.8925
f4f48342-c622-11e3-bf01-24c6515278c0	0.48	2.0018
f50fb278-1f0f-406e-b341-eb3d1b97afe6	0.48	3.1685
f5378545-17d4-4a64-a57e-f6c91ef4cb3a	0.69	1.8701
f54442d1-80fa-4678-ac94-c3ad03bc37fb	0.33	1.9251
f54d6b6f-3bc2-41dd-81d0-74cf9e1e90e9	0.3	1.9302
f5a97315-1906-4774-980e-0879c6ad368e	0.29	1.631
f5bb7ae4-4bb4-4e87-b83c-bc8620584989	0.36	3.4518
f5c8f98a-c34a-49e8-a655-d8f29487b55c	0.96	2.0221
f60007b3-0603-4ad1-8b47-d2d4c4c621e4	0.66	2.0289
f601cf2f-081f-484d-ab0e-21a8ec8d3770	0.53	1.8537
f6114c69-71a1-47d5-9b28-b0227b1872f7	0.62	3.5904
f6189828-eeaa-4d21-b163-53bf3d47a640	0.76	1.8692
f61e794e-c622-11e3-bf01-24c6515278c0	0.64	1.9313
f640d377-98e9-41d3-8761-61eb33072c65	0.97	1.9301
f64e9609-d75d-400c-a92d-d77fd54d6c29	0.49	3.261
f658c350-fb89-4268-8a59-a07e365f4221	0.79	4.0445
f663ff15-c8d3-4bff-8bf9-bf8e983579e0	0.99	1.9525
f69e5057-eda6-4391-ba9a-aedbf6b572da	0.66	1.9223
f6c811ff-f22e-490b-9b23-b527d20e6e6d	0.54	2.1125
f6e758a5-150f-4424-90b7-1c1a34aec9a3	0.33	3.556
f7187888-f261-4a39-99b4-966fd7207117	0.43	1.9627
f7702c0c-9636-4700-a8ae-7a58afd9fa71	0.55	1.9213
f7b847e5-0f5d-69b4-e040-11ac0c4845fe	0.81	2.0815
f7b84b5d-8f28-e6b7-e040-11ac0c484704	0.59	2.9979
f7b84bac-f161-9eee-e040-11ac0c4847ed	0.31	1.831
f7b84c09-15d4-3046-e040-11ac0c4847ff	0.79	2.2207
f7c6486a-bb08-f77a-e040-11ac0c482953	0.64	2.0205
f7c6a336-3126-7580-e040-11ac0c485971	0.47	2.3238
f7c7373c-1972-4968-e040-11ac0d486e80	0.21	2.9092
f7cc504a-37c9-45f5-b50d-599c54dca157	0.48	1.9008
f7d128d2-3964-e3bc-e040-11ac0d481667	0.64	1.986
f7d70fac-c76f-399e-e040-11ac0c482f9c	0.7	3.4767
f7d77a03-28a0-f446-e040-11ac0c4866fb	0.68	2.02
f7d7b3db-02af-61cb-e040-11ac0c480c03	0.53	2.0255
f7dcc2e4-1fc4-4b39-bc6a-720e66116d68	0.42	3.3007
f7e4a2a8-093d-9e36-e040-11ac0d480c7d	0.63	1.9115
f7e7b258-b4b2-e6c5-e040-11ac0d486773	0.74	3.0049
f7e7d61f-e2dc-b523-e040-11ac0c482000	0.86	2.2576
f7e9eed5-7a0b-4b2d-bea3-fd8c42a3b90e	0.73	4.1908
f7ed28a6-8f5f-e87b-e040-11ac0c48120e	0.43	3.9598
f7f3e156-0dde-72b9-e040-11ac0d48542c	0.29	3.5652
f7f66114-e321-1d4c-e040-11ac0d48541a	0.59	1.9775
f7f6619b-fae8-3381-e040-11ac0c483f78	0.37	2.1193
f7fdda4f-7bf7-ede7-e040-11ac0c486e57	0.7	1.7653
f80293b8-ddb7-f575-e040-11ac0d48309d	0.65	1.9746
f809247c-2bab-ab06-e040-11ac0d482b8a	0.5	2.1439
f81693ba-09ee-4201-a389-0ceeda8a4636	0.53	1.8356
f82d213f-9843-28eb-e040-11ac0d483e48	0.84	4.2685
f82d213f-9ba5-7b6b-e040-11ac0c486882	0.7	3.4644
f82d213f-bc06-5b51-e040-11ac0c48687e	0.7	1.5393
f82d213f-bc99-5b1d-e040-11ac0c486880	0.47	2.5266
f82d213f-caa7-fd59-e040-11ac0d483e46	0.52	4.4815
f82d2146-70f5-8114-e040-11ac0d483e50	0.49	3.3255
f82d2146-726a-d0e0-e040-11ac0c486888	0.64	2.0335
f83f1eb8-b2c8-c3d6-e040-11ac0c48261e	0.83	1.7693
f83fc777-5416-c3e9-e040-11ac0d482c8e	0.79	3.2896
f8407106-8a96-8f85-e040-11ac0d481656	0.68	2.8725
f841c488-6b8d-6645-e040-11ac0c481418	0.4	2.0132
f8425828-5b0f-23a8-e040-11ac0d484128	0.43	1.5977
f843ed5c-0336-3d33-e040-11ac0d48478c	0.85	3.5907
f845ebba-8c56-b559-e040-11ac0c4863d5	0.79	3.2115
f8467ec8-2d61-ba21-e040-11ac0c483584	0.48	2.3236
f848b66f-bd9e-4fba-afd4-eb58848d1ef4	0.66	1.7788
f8515e5a-7de3-6be3-e040-11ac0c480d6d	0.87	1.8259
f85397dc-e6e9-4f54-e040-11ac0d48706c	0.33	3.4908
f854ae3f-356d-f0ad-e040-11ac0c485dae	0.19	1.7705
f856fa85-fdb8-c0b0-e040-11ac0d480b4e	0.86	2.5656
f8572359-f29a-5945-e040-11ac0d4821cf	0.12	3.1291
f858d813-f3c5-4ad9-8c20-9f231d6624d8	0.4	3.6386
f8593ac0-9480-22a0-e040-11ac0d48697a	0.62	3.1581
f85add3d-e2e6-31f8-e040-11ac0d48479c	0.8	2.5702
f85ae2b7-cebf-17a2-e040-11ac0c48033a	0.73	1.6616
f860bc4c-f31b-6538-e040-11ac0c48268f	0.67	3.4125
f866123a-9eb0-e856-e040-11ac0c48717e	0.69	2.6417
f8696c79-b165-92a6-e040-11ac0c4804bf	0.57	3.0034
f86975a2-78a4-ef8c-e040-11ac0c4809da	0.53	2.8915
f86ae246-2492-9785-e040-11ac0d4813b0	0.71	2.5776
f86b6ba2-8f4b-ee53-e040-11ac0d485904	0.74	3.9972
f86b7e84-7040-c751-e040-11ac0c485675	0.78	3.6091
f86e2d80-911b-7a19-e040-11ac0d486900	0.72	2.9081
f8733b80-c622-11e3-bf01-24c6515278c0	0.48	1.7393
f87348df-7186-4c6b-e040-11ac0c482ba9	0.67	3.0582
f87cdca1-2c85-49d2-e040-11ac0d485c9d	0.76	1.7453
f87d7c27-eeef-920e-e040-11ac0d48388d	0.87	3.5331
f87e94a9-ef37-fcba-e040-11ac0c482332	0.94	1.6919
f87eb1b5-1712-ca1f-e040-11ac0c483848	0.38	2.9107
f8809cee-8f81-28f8-e040-11ac0d4873bf	0.5	1.9329
f89ef95e-6e39-420b-a3c2-ccebcc69ce3b	0.78	1.3919
f8a165b0-51df-413c-b7c6-c7fc80547db4	0.58	1.8907
f8d89ae2-2c7d-40ae-8d40-34b93b16efc9	0.9	2.196
f8e61a02-654c-c226-e040-11ac0d481b60	0.72	1.929
f8e61a02-6e5e-c8e2-e040-11ac0d481b70	0.38	2.0425
f8e61a02-8c03-ad45-e040-11ac0d481b62	0.59	1.9999
f8e61a02-8c9e-aaee-e040-11ac0d481b6a	0.66	1.9342
f8e61a02-8fbe-a9af-e040-11ac0d481b64	0.86	2
f8e61a02-909d-a906-e040-11ac0d481b6e	0.44	1.9973
f8e61a02-90ec-96fd-e040-11ac0d481b5e	0.63	1.9476
f8e61a02-92b1-947e-e040-11ac0d481b68	1	1.9304
f8e61a02-938b-9428-e040-11ac0d481b6c	0.98	2
f8e61a06-42fa-e42c-e040-11ac0d481b72	0.24	1.929
f8efa5ad-3a4d-39d6-e040-11ac0c480132	0.92	2
f8efc19a-1e4b-e1b0-e040-11ac0c48104e	0.56	2
f8f0136b-09ec-d079-e040-11ac0c4842e7	0.97	2
f8f024e5-7096-3047-e040-11ac0d481c0f	0.97	2.0104
f8f07989-2e2e-30f3-e040-11ac0d484490	0.7	1.9288
f8f0a423-1a3e-4fcc-e040-11ac0c481cb6	0.6	1.996
f8f61e36-b934-9410-e040-11ac0c4804cc	0.67	2.0005
f8f749b7-547d-49fa-9da2-44eed962b6fd	0.63	3.2732
f8f7f274-dd98-3bb0-e040-11ac0c483fcd	0.99	2
f8f9d9b8-abdd-1afb-e040-11ac0d480523	0.86	1.8194
f8fae6e5-93b5-7233-e040-11ac0c4830e7	0.98	2
f8fb791c-08b4-b6e1-e040-11ac0d4868f3	0.7	1.9476
f9012277-55c4-2486-e040-11ac0c48236f	0.61	2
f901353f-fdeb-5a55-e040-11ac0c482e89	0.92	1.9293
f901c7f7-891e-8ec1-e040-11ac0c480829	0.26	1.9294
f9020478-c741-6776-e040-11ac0d481228	0.98	2
f9031d03-def1-24b4-e040-11ac0c486570	0.98	1.9996
f9039bd6-8fa6-37cb-e040-11ac0d486d06	0.99	1.9458
f903cfe2-c082-1bf6-e040-11ac0d4809f7	0.54	2.0002
f9052bfc-94a0-cb29-e040-11ac0c48284a	0.55	1.9279
f90a074e-d82f-f6bb-e040-11ac0d487334	0.88	1.9304
f90b298a-0546-6c36-e040-11ac0c487a0b	0.68	1.9303
f90cab09-6797-eccb-e040-11ac0d486aa3	0.99	2
f90d51f8-3bc4-2e66-e040-11ac0d484d19	0.98	2
f90dbdbf-f8cd-e0d8-e040-11ac0c482576	0.87	2
f90f8204-4d65-04fa-e040-11ac0c4841bb	1	1.997
f9101872-d864-c508-e040-11ac0c4818b5	0.99	1.9289
f9116dda-19f4-9e1b-e040-11ac0c4872b8	0.2	1.9999
f91661d6-a2b5-fac2-e040-11ac0d4852fd	0.93	1.9945
f91a9af2-7909-099e-e040-11ac0c484205	0.53	2
f91ba748-5a05-e738-e040-11ac0c486a08	0.97	1.9162
f91bde65-233d-2218-e040-11ac0c480a33	0.64	1.9961
f91d1645-9b68-edbb-e040-11ac0c4854d8	0.8	2
f91faa2e-ea53-bef4-e040-11ac0d485f5d	0.62	1.948
f920200e-f349-3730-e040-11ac0d4825cc	0.73	1.9944
f920ef57-c942-d2e1-e040-11ac0d481706	0.97	1.9302
f921b592-fa4d-49f7-b773-81a0e903aaed	0.5	1.9148
f92268fe-7a92-51e8-e040-11ac0d48733a	0.52	2.0002
f925f24b-bffd-89ab-e040-11ac0d48682f	0.7	2.0328
f926087f-0bec-1316-e040-11ac0c480a58	0.74	1.996
f92a34fa-014e-4b41-a6d0-3b46b8c8a3ee	0.8	2.0599
f92a78d1-90ff-70c8-e040-11ac0d485eca	0.37	1.9384
f92b2c52-ed64-4594-e040-11ac0d48425c	0.48	1.9496
f92b8fda-350b-17d5-e040-11ac0c480ce8	0.98	1.9305
f92c8821-daba-3727-e040-11ac0d480224	0.54	2.0004
f92fde51-6a19-6641-e040-11ac0c484074	0.59	2
f937fc8b-6fa7-12fd-e040-11ac0d4850f9	0.74	1.9364
f938b6f4-a457-c624-e040-11ac0c486fad	0.76	1.9304
f939f757-a415-ad44-e040-11ac0d4868e5	0.97	1.9304
f93abbbf-5e13-9b85-e040-11ac0d485718	0.34	1.9299
f93c9e35-c76c-2b59-e040-11ac0d485dee	0.88	1.9304
f93dd46d-4611-e84e-e040-11ac0c483323	0.97	2
f93f4445-6f19-403c-e040-11ac0d48556f	0.96	2
f940cea2-7e79-e422-e040-11ac0d483224	1	1.9304
f942b732-7c0b-7ec6-e040-11ac0c483f86	0.52	1.9761
f94c4f69-8119-4eaf-97c1-5106890c14d4	0.15	3.5603
f9718c44-c622-11e3-bf01-24c6515278c0	0.54	3.6766
f9837a56-7244-4846-a63d-266e6a92f168	0.5	2.1137
f9854144-d92c-46da-ac87-9d1fd7efe67d	0.2	1.8336
f988e698-9b34-45ce-ba4c-74e06e9cae4a	0.61	1.9181
f98de26b-c7d6-435d-81fa-1f1869da9087	0.83	1.9712
f9a81200-5381-496a-8062-099f9e793618	0.52	2.1966
f9c07ba7-152a-f624-e040-11ac0c484cd5	0.16	1.944
f9c0a08b-d1e5-4c18-e040-11ac0c4864df	0.65	1.8846
f9c0a0d9-5af6-4476-e040-11ac0d4830d3	0.28	1.8927
f9c0a12c-2651-d9ea-e040-11ac0d483201	0.74	1.9216
f9c1df10-25b8-c8ae-e040-11ac0d486375	0.41	1.9574
f9c23ce8-7f1c-9417-e040-11ac0d482562	0.72	1.8968
f9c23d09-74e4-07f9-e040-11ac0d482577	0.97	1.9302
f9c26646-d2b0-cf30-e040-11ac0d483918	0.21	1.9167
f9c39eb7-39a9-6626-e040-11ac0d4870c2	0.59	1.8769
f9c3bc8e-dbc4-1ed0-e040-11ac0d4803a9	0.56	1.8791
f9c3e4e3-1b95-b71a-e040-11ac0d4819e7	0.57	1.8796
f9c3eaad-a0d9-8bf8-e040-11ac0d481d8e	0.86	3.7043
f9c4e06c-e8a6-613b-e040-11ac0d4828ba	0.41	1.9264
f9c51617-3fcb-91c5-e040-11ac0d484abf	0.8	1.8942
f9c52187-2e82-d58a-e040-11ac0d484fc4	0.58	1.9376
f9c52414-385d-8cc7-e040-11ac0d485037	0.41	1.9187
f9c650e7-9053-78eb-e040-11ac0d4874bb	0.68	1.8932
f9c65e3d-f3f7-dd5f-e040-11ac0d487b1f	0.41	1.9129
f9c6f4ca-4bb8-26b4-e040-11ac0d485600	0.14	1.9474
f9c70e38-dd99-3fe2-e040-11ac0d4862f2	0.31	1.9023
f9dc999f-6dde-448d-9cf1-2897ddcf7b0b	0.49	2.3977
f9f04e42-63a2-4ee1-ade4-9e5bb5c20cdd	0.5	2.0554
fa2c3620-7e82-4b12-b135-87986f0f2890	0.91	2.1618
fa4d35e3-fc38-4e26-a9e0-521a648acec1	0.94	2.0087
fa54205f-7e51-4e5a-9f0a-5e8a2e40235f	0.4	1.6816
fa5e2900-95e7-4700-9707-a329cd0c77fd	0.69	1.774
fa676301-902f-473f-8313-5bff34ae549a	0.58	3.4252
fa6a60f5-8949-4e01-9435-d3117601627f	0.32	4.7516
fa718a69-7d09-424b-90a3-4839ba7dc9b2	0.99	1.9325
fa837b4d-55a7-4dcf-9fdf-cf9c13644df7	0.59	2
fa8844f8-c4b6-487a-8187-e30c12a7a453	0.6	2.7588
fa9996c3-b874-4424-a5a6-f1c7c0f42b9b	0.46	2.0171
fa9a3247-a465-4fdf-bb64-5afaa83a5d76	0.55	1.8773
fab0be4b-c84a-45cd-a76f-44d9a8bf1846	0.65	2.655
fab3d6f4-de1c-4d6c-bdea-ac39a7884657	0.72	1.8614
fabf1f6c-c622-11e3-bf01-24c6515278c0	0.24	3.3684
fae88d21-171c-4df4-b258-3c5948a1034b	0.91	1.7111
faff4626-615b-416a-b7a6-9d177dcc94a9	0.69	3.5811
fb0c6353-a90c-45e2-9355-7cd16cf756ff	0.57	3.0848
fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6	0.64	2.0308
fb74cca4-ac9c-4be0-80e3-e71592f96aae	0.57	1.9478
fb8b5ff5-4164-4276-b75b-b0ee6bda7329	0.32	1.9894
fb9135d9-2acf-41dd-8552-359e6b8c9470	0.7	5.4831
fbd899a0-c622-11e3-bf01-24c6515278c0	0.65	2.1146
fbea74b5-b1a8-4767-af7c-e179ce8da071	0.96	1.8727
fbf937f1-5f30-470c-8a77-46cd1c41e073	0.79	1.9633
fc009c3d-66fc-4b9c-ae43-014607e3723a	0.52	1.8393
fc249113-83d4-4abe-8c80-a4f7305dcd91	0.51	3.315
fc447d4f-2532-c8ea-e040-11ac0c48469f	0.37	1.5853
fc447d51-cdc2-a180-e040-11ac0c4846a4	0.35	2.7095
fc447d53-24d1-c83d-e040-11ac0c4846a6	0.51	3.2608
fc447d55-95d8-0b34-e040-11ac0d483afa	0.5	3.235
fc447d56-0d53-e0c3-e040-11ac0c4846a8	0.38	1.6174
fc453f67-6623-4e8c-b519-0bd79e4d4651	0.88	3.9283
fc5dc6d8-62d2-76d8-e040-11ac0d4863c3	0.59	5.6268
fc639186-8302-798e-e040-11ac0c484cec	0.47	1.7532
fc63cbab-d27a-5ebb-e040-11ac0c48724f	0.76	2.6842
fc68c24d-47ad-7961-e040-11ac0c48595c	0.35	1.8253
fc68e599-6a40-61dc-e040-11ac0d48700d	0.89	3.1776
fc6d77a9-121b-48ab-a899-713c3d1319a2	0.79	1.677
fc78685a-7053-152a-e040-11ac0c480ded	0.32	3.8119
fc7eb420-5c13-20bd-e040-11ac0d484574	0.66	1.5586
fc7f8eeb-9c40-123e-e040-11ac0c484061	0.52	2.8325
fc806c50-2f6e-418d-e040-11ac0d485f01	0.22	2.9113
fc812906-d3b6-4210-a842-96f095280cbf	0.88	2.0001
fc8130df-18fe-c74d-e040-11ac0d485df2	0.67	2.0524
fc8130df-1bc2-c537-e040-11ac0d485de6	0.54	1.8249
fc8130df-1cdd-cade-e040-11ac0d485dec	0.63	2.0592
fc8130df-1e8f-c879-e040-11ac0d485df4	0.5	1.857
fc8130df-1f21-c8f9-e040-11ac0d485dfc	0.39	3.6888
fc8130df-2211-cfcc-e040-11ac0d485dde	0.54	2.0194
fc8130df-24d9-32f1-e040-11ac0d485df0	0.75	2.1724
fc8130df-2628-304a-e040-11ac0d485dfa	0.48	2.1181
fc8130df-297f-34a3-e040-11ac0d485e02	0.77	2.0166
fc8130df-2ca4-39d2-e040-11ac0d485e00	0.71	2.2361
fc8130df-2d5f-3b53-e040-11ac0d485dee	0.5	1.9491
fc8130df-2e39-3814-e040-11ac0d485de0	0.84	1.9593
fc8130df-30a5-3e6a-e040-11ac0d485de2	0.39	1.9802
fc8130df-3147-3e94-e040-11ac0d485df8	0.74	1.9076
fc8130df-3225-3f96-e040-11ac0d485dfe	0.35	1.9325
fc8130df-3361-3c8a-e040-11ac0d485dea	0.62	2.103
fc8130df-34f8-22c6-e040-11ac0d485de8	0.5	2.0066
fc8130df-35ac-2304-e040-11ac0d485dda	0.9	1.9552
fc8130df-6860-7677-e040-11ac0d485ddc	0.48	4.2212
fc8130df-6977-7704-e040-11ac0d485de4	0.51	2.0701
fc8130df-6bec-7627-e040-11ac0d485e04	0.42	2.0203
fc8130df-897d-5404-e040-11ac0d485e0a	0.68	2.2037
fc8130df-8e4e-586b-e040-11ac0d485e08	0.27	4.1258
fc8130df-8ec8-5b1e-e040-11ac0d485e06	0.7	2.5219
fc8130df-90ba-5d94-e040-11ac0d485e0c	0.5	2.9383
fc8130df-e399-e34d-e040-11ac0c483279	0.59	2.0146
fc8130e0-08dd-b996-e040-11ac0c48327b	0.54	2.1666
fc8130e0-095f-b953-e040-11ac0c483287	0.39	1.9692
fc8130e0-096a-b991-e040-11ac0c48327d	0.35	2.0589
fc8130e0-09f1-b964-e040-11ac0c48326e	0.19	3.3383
fc8130e0-0b9c-bbc9-e040-11ac0c483266	0.8	2.0075
fc8130e0-0bc1-bba7-e040-11ac0c483289	0.22	3.336
fc8130e0-0bfa-bba4-e040-11ac0c48328d	0.64	2.0733
fc8130e0-0c53-b432-e040-11ac0c483283	0.61	2.208
fc8130e0-0d25-b475-e040-11ac0c483277	0.45	2.0276
fc8130e0-0db6-b568-e040-11ac0c483281	0.7	2.0215
fc8130e0-0dcf-b558-e040-11ac0c483285	0.41	3.0547
fc8130e0-0e1f-b54d-e040-11ac0c48326c	0.32	3.0417
fc8130e0-0f1a-b6eb-e040-11ac0c48328f	0.29	2.7638
fc8130e0-0fde-b756-e040-11ac0c48328b	0.37	3.6881
fc8130e0-a38a-23b9-e040-11ac0c48327f	0.39	2.9413
fc8130e0-a39a-23b5-e040-11ac0c483270	0.44	1.9658
fc8130e0-a538-dda3-e040-11ac0c483264	0.48	3.446
fc8130e0-a539-dda8-e040-11ac0c48326a	0.41	3.0332
fc8130e0-a774-d834-e040-11ac0c483268	0.82	1.9842
fc8130e0-a8b4-d80d-e040-11ac0c483272	0.4	3.8936
fc8130e0-a94d-d9d0-e040-11ac0c483262	0.52	2.1151
fc8130e0-ad63-b804-e040-11ac0d485e10	0.57	1.9591
fc8130e0-ad66-b82e-e040-11ac0d485e0e	0.42	3.4916
fc8130e0-ad8a-b832-e040-11ac0d485e14	0.76	2.0554
fc8130e0-aed2-bb2f-e040-11ac0d485e12	0.54	2.1031
fc8130e2-f2ef-d096-e040-11ac0c483293	0.46	3.21
fc8130e3-01ba-c740-e040-11ac0c483291	0.6	3.6942
fc8130e3-023d-c7d4-e040-11ac0c483295	0.87	3.6404
fc8130e5-18b8-ef38-e040-11ac0c483297	0.48	2.9676
fc81312a-99ae-7672-e040-11ac0c4832a2	0.4	3.5577
fc81312a-d451-38fb-e040-11ac0c4832a4	0.33	2.224
fc813235-5ed8-7695-e040-11ac0d485e3e	0.18	2.9785
fc876f51-0577-3b53-e040-11ac0d48515e	0.72	1.9985
fc876f5c-8339-bc9c-e040-11ac0d485160	0.75	1.9828
fc876f66-ff0d-f338-e040-11ac0d485162	0.42	2
fc8edf46-2005-1af4-e040-11ac0d481414	0.24	2.4085
fc93369d-3ffb-1b53-e040-11ac0c4852ba	0.59	1.9476
fc93b9ab-760a-5223-e040-11ac0c482177	0.57	3.2063
fc93bd81-a3f9-2f8e-e040-11ac0d48306f	0.47	1.9475
fc93e38d-6bd5-9912-e040-11ac0c4838cd	0.23	1.9475
fc9404ed-1ba3-2638-e040-11ac0c484da2	0.58	1.9476
fc9469d0-4d0e-bb59-e040-11ac0d481e59	0.28	1.9477
fc94ea15-2d98-0c5b-e040-11ac0c48569b	0.28	1.9436
fc94ec40-2cf2-7ce8-e040-11ac0d4871fb	0.21	1.944
fc9500f3-e7d0-9820-e040-11ac0c48617e	0.28	1.886
fc950c33-faa4-0241-e040-11ac0c486786	0.33	2.0431
fc95d5ce-6899-62f1-e040-11ac0c486011	0.63	1.6691
fc962061-8ab0-42b3-e040-11ac0c4810cc	0.77	1.6415
fc9650a1-9aef-ab3b-e040-11ac0c4829a7	0.76	1.7162
fc968a86-32e3-ee88-e040-11ac0d487adb	0.51	1.8837
fc969f27-bdc6-cd03-e040-11ac0c48577e	0.32	1.796
fc96e36c-67f1-4c02-e040-11ac0d48393d	0.93	2.2529
fc96f0df-ef04-411e-e040-11ac0d484291	0.89	2
fc975588-6e70-b496-e040-11ac0c484689	0.32	2.1045
fc97c1c5-9f4a-be90-e040-11ac0c480992	0.45	2.0773
fc990cee-3a1e-9d45-e040-11ac0c484ab3	0.63	1.9926
fc99832e-a4ae-8259-e040-11ac0c48131c	0.26	1.9752
fc998aec-57dd-eab2-e040-11ac0d48680a	0.32	1.9999
fc99b734-7f61-88d1-e040-11ac0c482e88	0.62	2.0002
fc99bbb0-e5c7-fb9e-e040-11ac0d4807e1	0.2	1.9476
fc9d5fc6-546f-27b7-e040-11ac0d485f87	0.52	1.928
